2024-12-24 15:39:15,192 [INFO] Successfully exported 'nation' to '/home/jeroen/data/gen/sf3000/nation/nation_0000003.parquet'.
2024-12-24 15:39:15,192 [INFO] Exporting table 'customer' to '/home/jeroen/data/gen/sf3000/customer/customer_0000003.parquet'...
2024-12-24 15:39:15,402 [INFO] Successfully exported 'customer' to '/home/jeroen/data/gen/sf3000/customer/customer_0000003.parquet'.
2024-12-24 15:39:15,402 [INFO] Exporting table 'partsupp' to '/home/jeroen/data/gen/sf3000/partsupp/partsupp_0000003.parquet'...
2024-12-24 15:39:15,618 [INFO] Successfully exported 'partsupp' to '/home/jeroen/data/gen/sf3000/partsupp/partsupp_0000003.parquet'.
2024-12-24 15:39:15,618 [INFO] Exporting table 'region' to '/home/jeroen/data/gen/sf3000/region/region_0000003.parquet'...
2024-12-24 15:39:15,619 [INFO] Successfully exported 'region' to '/home/jeroen/data/gen/sf3000/region/region_0000003.parquet'.
2024-12-24 15:39:15,620 [INFO] Exporting table 'orders' to '/home/jeroen/data/gen/sf3000/orders/orders_0000003.parquet'...
2024-12-24 15:39:15,948 [INFO] Successfully exported 'orders' to '/home/jeroen/data/gen/sf3000/orders/orders_0000003.parquet'.
2024-12-24 15:39:15,948 [INFO] Exporting table 'part' to '/home/jeroen/data/gen/sf3000/part/part_0000003.parquet'...
2024-12-24 15:39:16,183 [INFO] Successfully exported 'part' to '/home/jeroen/data/gen/sf3000/part/part_0000003.parquet'.
2024-12-24 15:39:16,183 [INFO] Exporting table 'supplier' to '/home/jeroen/data/gen/sf3000/supplier/supplier_0000003.parquet'...
2024-12-24 15:39:16,205 [INFO] Successfully exported 'supplier' to '/home/jeroen/data/gen/sf3000/supplier/supplier_0000003.parquet'.
2024-12-24 15:39:16,205 [INFO] Exporting table 'lineitem' to '/home/jeroen/data/gen/sf3000/lineitem/lineitem_0000003.parquet'...
2024-12-24 15:39:16,901 [INFO] Successfully exported 'lineitem' to '/home/jeroen/data/gen/sf3000/lineitem/lineitem_0000003.parquet'.
2024-12-24 15:39:16,902 [INFO] Dropped table 'nation' after export.
2024-12-24 15:39:16,902 [INFO] Dropped table 'customer' after export.
2024-12-24 15:39:16,903 [INFO] Dropped table 'partsupp' after export.
2024-12-24 15:39:16,904 [INFO] Dropped table 'region' after export.
2024-12-24 15:39:16,907 [INFO] Dropped table 'orders' after export.
2024-12-24 15:39:16,908 [INFO] Dropped table 'part' after export.
2024-12-24 15:39:16,908 [INFO] Dropped table 'supplier' after export.
2024-12-24 15:39:16,914 [INFO] Dropped table 'lineitem' after export.
2024-12-24 15:39:16,915 [INFO] === Step 4 ===
2024-12-24 15:39:16,915 [INFO] Generating data with dbgen (sf=3000, children=3000, step=4)...
2024-12-24 15:39:29,103 [INFO] Data generation completed.
2024-12-24 15:39:29,111 [INFO] New tables generated at step 4: {'nation', 'customer', 'partsupp', 'region', 'orders', 'part', 'supplier', 'lineitem'}
2024-12-24 15:39:29,111 [INFO] Exporting table 'nation' to '/home/jeroen/data/gen/sf3000/nation/nation_0000004.parquet'...
2024-12-24 15:39:29,112 [INFO] Successfully exported 'nation' to '/home/jeroen/data/gen/sf3000/nation/nation_0000004.parquet'.
2024-12-24 15:39:29,112 [INFO] Exporting table 'customer' to '/home/jeroen/data/gen/sf3000/customer/customer_0000004.parquet'...
2024-12-24 15:39:29,334 [INFO] Successfully exported 'customer' to '/home/jeroen/data/gen/sf3000/customer/customer_0000004.parquet'.
2024-12-24 15:39:29,334 [INFO] Exporting table 'partsupp' to '/home/jeroen/data/gen/sf3000/partsupp/partsupp_0000004.parquet'...
2024-12-24 15:39:29,549 [INFO] Successfully exported 'partsupp' to '/home/jeroen/data/gen/sf3000/partsupp/partsupp_0000004.parquet'.
2024-12-24 15:39:29,549 [INFO] Exporting table 'region' to '/home/jeroen/data/gen/sf3000/region/region_0000004.parquet'...
2024-12-24 15:39:29,550 [INFO] Successfully exported 'region' to '/home/jeroen/data/gen/sf3000/region/region_0000004.parquet'.
2024-12-24 15:39:29,551 [INFO] Exporting table 'orders' to '/home/jeroen/data/gen/sf3000/orders/orders_0000004.parquet'...
2024-12-24 15:39:29,909 [INFO] Successfully exported 'orders' to '/home/jeroen/data/gen/sf3000/orders/orders_0000004.parquet'.
2024-12-24 15:39:29,909 [INFO] Exporting table 'part' to '/home/jeroen/data/gen/sf3000/part/part_0000004.parquet'...
2024-12-24 15:39:30,148 [INFO] Successfully exported 'part' to '/home/jeroen/data/gen/sf3000/part/part_0000004.parquet'.
2024-12-24 15:39:30,148 [INFO] Exporting table 'supplier' to '/home/jeroen/data/gen/sf3000/supplier/supplier_0000004.parquet'...
2024-12-24 15:39:30,170 [INFO] Successfully exported 'supplier' to '/home/jeroen/data/gen/sf3000/supplier/supplier_0000004.parquet'.
2024-12-24 15:39:30,170 [INFO] Exporting table 'lineitem' to '/home/jeroen/data/gen/sf3000/lineitem/lineitem_0000004.parquet'...
2024-12-24 15:39:30,902 [INFO] Successfully exported 'lineitem' to '/home/jeroen/data/gen/sf3000/lineitem/lineitem_0000004.parquet'.
2024-12-24 15:39:30,903 [INFO] Dropped table 'nation' after export.
2024-12-24 15:39:30,904 [INFO] Dropped table 'customer' after export.
2024-12-24 15:39:30,905 [INFO] Dropped table 'partsupp' after export.
2024-12-24 15:39:30,905 [INFO] Dropped table 'region' after export.
2024-12-24 15:39:30,908 [INFO] Dropped table 'orders' after export.
2024-12-24 15:39:30,909 [INFO] Dropped table 'part' after export.
2024-12-24 15:39:30,909 [INFO] Dropped table 'supplier' after export.
